"455","WWII Shell Casing ","7.13ShellCasing.png","Empty bottom portion of shell casing indicative of ammunition fired from warships on D-Day. The resulting craters created by shelling was to provide cover from enemy fire. Approx. 2’ H and 4.25' W","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/f83930c9-f181-4039-80b8-c913a7dc8782/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c.1944","","Primarily Omaha Beach","The General","IKEducation","World War II; shell casing;Omaha Beach; D-Day","Donated by Joe Basso","7.13"
"456","Wool Blanket","7.12WoolBlanket.png","Vintage Wool Army Blanket. Markings:Markings: 'Blanket, Bed, Wool, 3 3/4 libs. Olive green 118, 66' W by 84' L  SHRINK RESISTANT TREATED DSA-100-951  65% WOOL   35% REPROCESSED WOOL","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/4f48fb23-3400-447e-adee-762cb7425f6c/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","September, 1951","Defense Supply Agency","Primarily Omaha Beach","The General","IKEducation","World War II; Omaha Beach; D-Day; wool blanket","Donated by Joe Basso","7.12"
"457","Helmet and Liner","7.11HelmetandLiner.png","Vietnam-era Marine Corps helmet and liner. 'H' is scratched into inside of liner above each ear by its original owner, Keith Hoffman, of Abilene, Kansas.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/772369fc-3a5a-4623-a10f-cdfe4927d1b0/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c.1970","","Primarily Omaha Beach","The General","IKEducation","World War II; Omaha Beach; D-Day; helmet","Donated by Keith Hoffman","7.11"
"458","Military Shovel","7.03Shovel.png","Tool used by soldiers. Shovel was used to dig foxholes for protection and cover. Hinged metal spade, wooden handle. Spade cover is green canvas. Cover has markings, 'CARRIER INTRENCHING TOOL M-1956 8466-842-5842 OM (CTM) 46H4-F-80 SEPT 1956'  'US' is stamped on front. ","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/ff1a8e3e-e4ed-40e6-acc7-eb22dd985af4/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","1956","","Primarily Omaha Beach","The General","IKEducation","World War II; Omaha Beach; D-Day; shovel","Donated by Joe Basso","7.03"
"459","WWII Field Telephone","7.16USArmyFieldTelephone.png","US Army Field Telephone WWII Signal Corps Military EE-8-B TB-9-AP in green canvas bag","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/82e84495-3fcb-4e4d-b947-67fcd9b71e1c/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c.1944","","Primarily Omaha Beach","The General","IKEducation","World War II; Omaha Beach; D-Day; field telephone","Donated by Joe Basso","7.16"
"460","Inspection Kit","7.09InspectionKit.png","Green canvas with brown binding. It rolls up into compact pouch that ties shut. When unrolled, it offers many different pockets. In the pockets:  Colgate raps shave powder; Squibb tooth powder; Gillette razor, Ca-Mal soap; Amolin deodorant powder; comb, nail file, mirror, hand towel.","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/0bf58104-64b1-4583-a739-d94bd68cc3ae/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c.1944","","Primarily Omaha Beach","The General","IKEducation","World War II; Omaha Beach; D-Day; inspection kit","Donated by Joe Basso","7.09"
"461","Utility Belt","7.08UtilityBelt.png","Green canvas utility belt with two small pouches that have US stamped on the front and undistinguishable markings, possibly 'POCKET AMMUNITION' Many metal eyelets to attach more items. ","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/19f6d49d-4e48-4f3c-9d9e-503e3bfed035/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c.1944","","Primarily Omaha Beach","The General","IKEducation","World War II; Omaha Beach; D-Day; utility belt","Donated by Joe Basso","7.08"
"462","Flotation Belt","7.01FlotationBelt.png","Flotation Belt worn by many of the soldiers who landed on Normandy Beach on D-Day. It was supposed to be worn under the armpits (not around the waist) and inflated by CO2 cylinders. The problem was that many soldiers wore it incorrectly and when inflated it would cause a soldier with a pack weighing 60-70 pounds to overturn in deeper water.  Markings: TO INFLATE SQUEEZE ARROWS TOGETHER WITH A HARD QUICK GRIP AND RELEASE' is on end next to USN hook up; 'OCT 20 1944 18? CONT. NO. W25 030 tc 7 DURKEE-ATWOOD  CO MPLS' is on opposite end. Main material is tan canvas, with rubber hoses and metal snaps and connectors/nozzles.  The two smaller nozzles have a Star image 'Schrader' star image 'MADE IN U.S.A. 8665.'  The two larger connectors/nozzles say' DURKEE ATWOOD.' Metal belt buckle. ","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/7cd58c85-686a-4722-8e45-9a3ae304928e/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","1944","","Primarily Omaha Beach","The General","IKEducation","World War II; Omaha Beach; D-Day; flotation belt","","7.01"
"463","Bazooka Rocket","7.17BazookaRocket.png","UWO-0035 WWII US M6A1 BAZOOKA PRACTICE ROCKET. Marked 'ROCKET PRAC.A.T.M7A. Lot ?C-30-14'  black metal","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/40c52142-84a4-432c-89f4-d87985a07609/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","c.1944","","Primarily Omaha Beach","The General","IKEducation","World War II; Omaha Beach; D-Day; bazooka rocket","Donated by Joe Basso","7.17"
"464","Lemon Grenade","7.15LemonGrenade.png","Practice lemon grenade with markings on blue handle, 'FUZE M228 ME101H 018-011'","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/1c8654d9-de3a-4253-9ac7-142211f46018/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","","","Primarily Omaha Beach","The General","IKEducation","World War II; Omaha Beach; D-Day; lemon grenade","","7.15"
"465","Pineapple Grenade","7.05PineappleGrenade.png","Practice pineapple grenade. Markings on blue handle are 'FUZE M228 MEI05E 022-031'","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/4e78e9e2-bfde-4972-a8e2-ba2569f84d9c/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","","","Primarily Omaha Beach","The General","IKEducation","World War II; Omaha Beach; D-Day; pineapple grenade","","7.05"
"466","Baseball Grenade","7.10BaseballGrenade.png","Practice baseball grenade with markings on blue handle 'FUZE M228 HIA02A #001-014'","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/0615ff45-792f-4bec-ae16-8ae9e5c6a283/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","","","Primarily Omaha Beach","The General","IKEducation","World War II; Omaha Beach; D-Day; baseball grenade","","7.1"
"467","Wire Cutter","7.02WireCutter.png","Wire cutter with case. Key tool used by soldiers. Wire cutters to cut through barbed wire. Marking: U.S. HKP 1945.   Case is army green canvas with 'US' stamped on front. '??? STCH.CORPS  1944' ","3D","","<script async src='https://api.cappasity.com/api/player/cappasity-ai'></script><iframe width='100%' height='600px' frameborder='0' allowfullscreen mozallowfullscreen='true' webkitallowfullscreen='true' style='border:0;' src='https://api.cappasity.com/api/player/26575787-cc4d-4591-b67b-5db2abfff8f3/embedded?autorun=0&closebutton=1&logo=1&analytics=1&uipadx=0&uipady=0&enablestoreurl=0&storeurl=&hidehints=0&autorotate=0&autorotatetime=10&autorotatedelay=2&autorotatedir=1&hidefullscreen=1&hideautorotateopt=1&hidesettingsbtn=0&enableimagezoom=1&zoomquality=1&hidezoomopt=0&arbutton=1' ></iframe>","","Original","1945","","Primarily Omaha Beach","The General","IKEducation","World War II; Omaha Beach; D-Day; wire cutter","Donated by Joe Basso","7.02"
"468","Reading copy of Farewell Address Speech","FA01.ReadingCopy_Jan17_1961.png","","PDF","FA01.ReadingCopy_Jan17_1961.pdf","","","Original","c. January, 1961","Dwight D. Eisenhower","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","DDE’s Papers as President, Speech Series, Box 38, Final TV Talk (1); NAID #594599","FA01"
"469","Memo for the Record","FA02.MemoForRecord_May20_1959.png","This memo concerns Ike's Farewell Address.","PDF","FA02.MemoForRecord_May20_1959.pdf","","","Original","May 20, 1959","Malcolm Moos","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","Arthur Larson and Malcolm Moos Records, Box 16, Farewell Address (1); NAID #12004765","FA02"
"470","Outline of Subjects for Speeches","FA03.OutlineOfSubjects_May22_1959.png","This outline concerns topics for Ike's speeches.","PDF","FA03.OutlineOfSubjects_May22_1959.pdf","","","Original","May 22, 1959","","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","Arthur Larson and Malcolm Moos Records, Box 17, Presidential Speech Planning; NAID #12611960","FA03"
"471","Memo for DDE and Milton","FA04.MemoForDDE_May24_1959.png","This memo concerns presidential speeches.","PDF","FA04.MemoForDDE_May24_1959.pdf","","","Original","May 24, 1959","Malcolm Moos","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","Arthur Larson and Malcolm Moos Records, Box 17, Presidential Speech Planning; NAID #12612140","FA04"
"472","Letter from DDE","FA05.LetterFromDDE_May25_1959.png","This letter concerns the Farewell Address.","PDF","FA05.LetterFromDDE_May25_1959.pdf","","","Original","May 25, 1959","Dwight D. Eisenhower","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","Arthur Larson and Malcolm Moos Records, Box 17, Presidential Speech Planning; NAID #12614784","FA05"
"473","Memo regardig George Washington's farewell address","FA06.MemoReG.Washington_April5_1960.png","","PDF","FA06.MemoReG.Washington_April5_1960.pdf","","","Original","April 5, 1960","Frederic Fox","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","Arthur Larson and Malcolm Moos Records, Box 16, Farewell Address (1); NAID #12615069","FA06"
"474","Memo regarding 1961 State of the Union","FA07.MemoForFile_Oct31_1960.png","","PDF","FA07.MemoForFile_Oct31_1960.pdf","","","Original","October 31, 1960","","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","Ralph E. Williams Papers, Box 1, Chronological (1); NAID #16972132","FA07"
"475","Memo to Malcom Moos","FA08.MemoToMoos_ND.png","This memo concerns address topics","PDF","FA08.MemoToMoos_ND.pdf","","","Original","c. 1960","","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","Arthur Larson and Malcolm Moos Records, Box 16, Farewell Address (2); NAID #12611750","FA08"
"476","Typscript speech draft labeled 'Commencement'","FA09.TypescriptSpeechDraft.Dec21_1960.png","","PDF","FA09.TypescriptSpeechDraft.Dec21_1960.pdf","","","Original","c 1960","","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","Arthur Larson and Malcolm Moos Records, Box 16, Farewell Address (2); NAID #12615023","FA09"
"477","Farewell Address Speech Draft","FA10.SpeechDraft.Dec21_1960.png","","PDF","FA10.SpeechDraft.Dec21_1960.pdf","","","Original","December 21, 1960","","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","Arthur Larson and Malcolm Moos Records, Box 16, Farewell Address (4); NAID #16972110","FA10"
"478","Farewell Address Speech Draft","FA11.DraftofSpeech.Jan7_1961.png","","PDF","FA11.DraftofSpeech.Jan7_1961.pdf","","","Original","January 7, 1961","","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","DDE’s Papers as President, Speech Series, Box 38, Final TV Talk (3); NAID #16972223","FA11"
"479","Press Release containing speech","FA12.PressRelease.Jan17_1961.png","","PDF","FA12.PressRelease.Jan17_1961.pdf","","","Original","January 17, 1961","James C. Hagerty","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","DDE’s Papers as President, Speech Series, Box 38, Final TV Talk (1); NAID #16972219","FA12"
"480","Memo for DDE and Nixon","FA13.MemotoDDEandNixon.March17_1961.png","This memo concerns the Congressional reaction to the Farewell Address.","PDF","FA13.MemotoDDEandNixon.March17_1961.pdf","","","Original","March 17, 1961","Bryce Harlow","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","DDE’s Post-Presidential Papers, Special Names Series, Box 6, Harlow Bryce 1961 (3); NAID #16972232","FA13"
"481","Letter to DDE","FA14.LetterFromKarson.Jan17_1966.png","","PDF","FA14.LetterFromKarson.Jan17_1966.pdf","","","Original","January 17, 1966","Stanley Karson","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","DDE’s Post-Presidential Papers, 1966 Principal File, Box 36, K (3); NAID #16972242","FA14"
"482","Congressional Record","FA15.CongressionalRecord.Jan19_1966.png","This is one page from the Congressional Record - Senate titled, 'Significance of President Eisenhower’s Speech on the Military-Industrial Complex.' ","PDF","FA15.CongressionalRecord.Jan19_1966.pdf","","","Original","January 19, 1966","","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","DDE’s Post-Presidential Papers, 1966 Principal File, Box 36, K (3); NAID #16972243","FA15"
"483","Reply letter from DDE to Stanley Karson","FA16.ReplyFromDDE.png","","PDF","FA16.ReplyFromDDE.pdf","","","Original","February 7, 1966","Dwight D. Eisenhower","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","DDE’s Post-Presidential Papers, Special Names Series, Box 7, Harlow Bryce 1966; NAID #16972236","FA16"
"484","Letter from Ted Kennedy to DDE","FA17.LetterFromT.KennedyToDDE.June13_1967.png","","PDF","FA17.LetterFromT.KennedyToDDE.June13_1967.pdf","","","Original","June 13, 1967","Ted Kennedy","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","DDE’s Post-Presidential Papers, 1967 Principal File, Box 5, BE (Business Economics) (6); NAID #16972245","FA17"
"485","Letter reply from DDE to Ted Kennedy","FA18.ReplyFroDDEtoT.Kennedy.June21_1967.png","","PDF","FA18.ReplyFroDDEtoT.Kennedy.June21_1967.pdf","","","Original","une 21, 1967","Dwight D. Eisenhower","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","DDE’s Post-Presidential Papers, 1967 Principal File, Box 5, BE (Business Economics) (6); NAID #16972246","FA18"
"486","Letter from Ralph Williams to Martin Teasley","FA19.LetterFromWilliamsToTeasley.Dec28_1985.png","This letter concerns the origin of the term 'military-industrial complex.'","PDF","FA19.LetterFromWilliamsToTeasley.Dec28_1985.pdf","","","Original","December 28, 1985","Ralph Williams","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Farewell Address; Military Industrial Complex ","Ralph E. Williams Papers, Box 1, Letters 1985-1988; NAID #16972138","FA19"
"487","Memo to Bernard Shanley","HS01.MemotoShanley.April27_1953.png","This memo concerns the islands to be included in the new state of Hawaii.","PDF","HS01.MemotoShanley.April27_1953.pdf","","","Original","April 27, 1953","Roger Jones","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 632, OF-147-E-1 Hawaiian Statehood(1); NAID #16606985","HS01"
"488","Letter to President Eisenhower","HS02.Letter.FarringtonToDDE.Aug8.1954.png","This letter concerns statehood for Hawaii.","PDF","HS02.Letter.FarringtonToDDE.Aug8.1954.pdf","","","Original","August 8, 1954","Mrs. Joseph Farrington","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 632, OF-147-E-1 Hawaiian Statehood (1); NAID #16610953","HS02"
"489","Memo to President Eisenhower","HS03.Memo.FarringtonToDDE.Aug8.1954.png","This memo concerns the Hawaii statehood bill.","PDF","HS03.Memo.FarringtonToDDE.Aug8.1954.pdf","","","Original","August 8, 1954","Mrs. Joseph Farrington","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 632, OF-147-E-1 Hawaiian Statehood (1); NAID #16610954","HS03"
"490","Letter to Leonard Hall of the Repblican National Committee","HS04.Letter.KingToHall_September20_1954.png","This letter concerns the upcoming general election and Hawaii.","PDF","HS04.Letter.KingToHall_September20_1954.pdf","","","Original","September 20, 1954","Samuel P. King","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 631, OF-147-E Hawaii (2); NAID #16610955","HS04"
"491","Letter reply to Hon. Samuel P. King","HS05.Letter.DDEtoKing.Oct25_1954.png","This letter concerns statehood for Hawaii.","PDF","HS05.Letter.DDEtoKing.Oct25_1954.pdf","","","Original","October 25, 1954","Dwight D. Eisenhower","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 631, OF-147-E Hawaii (2); NAID #16610956","HS05"
"492","Statement on Hawaii's Statehood","HS06.StatementOnHawaiiStatehood.png","","PDF","HS06.StatementOnHawaiiStatehood.pdf","","","Original","April 2, 1957","Fred A. Seaton, Secretary of the Interior","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 632, OF-147-E-1, Hawaiian Statehood (1); NAID #16607081","HS06"
"493","DDE's statement","HS07.DDEstatementsREstatehoodforAlaskaandHawaii.png","These statements concern the statehood for Alaska and Hawaii","PDF","HS07.DDEstatementsREstatehoodforAlaskaandHawaii.pdf","","","Original","September, 1958","","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 630, OF-147-D-1 Alaskan Statehood (1); NAID #12012412","HS07"
"494","Memo to the President","HS08.MemoSeatonToDDE.Feb4_1959.png","This memo concerns the celebration of Hawaii's statehood.","PDF","HS08.MemoSeatonToDDE.Feb4_1959.pdf","","","Original","February 4, 1959","Fred A. Seaton, Secretary of the Interior","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 632, OF-147-E-1 Hawaiian Statehood (2); NAID #16610957","HS08"
"495","Cablegram from DDE to Governor Quinn","HS09.Cablegram.DDEtoQuinn.FEb6_1959.png","This cable concerns celebration plans for Hawaii's statehood.","PDF","HS09.Cablegram.DDEtoQuinn.FEb6_1959.pdf","","","Original","February 6, 1959","Dwight D. Eisenhower","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 632, OF-147-E-1 Hawaiian Statehood (2); NAID #16610960","HS09"
"496","Senate Concurrent Resolution No. 11","HS10.SenateConcResNo.11_Feb20_1959.png","This resolution concerns Hawaii's statehood.","PDF","HS10.SenateConcResNo.11_Feb20_1959.pdf","","","Original","February 20, 1959","","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 632, OF-147-E-1 Hawaiian Statehood (2); NAID #16610961","HS10"
"497","Press Release","HS11.PressRelease.PresidentStmntOnSigningofS.50_Mar18_1959.png","This press release includes the President's statement on the signing of S.50.","PDF","HS11.PressRelease.PresidentStmntOnSigningofS.50_Mar18_1959.pdf","","","Original","March 18, 1959","James C. Hagerty","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 631, OF-147-E Hawaii (10); NAID #16610958","HS11"
"498","Press Release","HS12.PressRelease_Mar18_1959.png","This press release concerns the effects of Hawaii's statehood.","PDF","HS12.PressRelease_Mar18_1959.pdf","","","Original","March 18, 1959","James C. Hagerty, Dwight D. Eisenhower","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 631, OF-147-E Hawaii (10); NAID #16610959","HS12"
"499","Bulletin 59-7","HS13.Bulletin59-7.EffectsHawaiiStatehood.April 8_1959.png","This bulletin concerns the effects of Hawaii's Statehood.","PDF","HS13.Bulletin59-7.EffectsHawaiiStatehood.April 8_1959.pdf","","","Original","April 8, 1959","Maurice H. Stans","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 631, OF-147-E Hawaii (10); NAID #16610966","HS13"
"500","Letter to DDE","HS14.Letter.QuinnToDDEJuly2_1959.png","This letter concerns propositions submitted to electors regarding Hawaii's new statehood.","PDF","HS14.Letter.QuinnToDDEJuly2_1959.pdf","","","Original","July 2, 1959","William Quinn, Governor of Hawaii","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 631, OF-147-E Hawaii (11); NAID #16610967","HS14"
"501","Press Release","HS15.PressReleaseProc3309.png","This press release concerns proclamation #3309, the admission of the State of Hawaii into the Union.","PDF","HS15.PressReleaseProc3309.pdf","","","Original","August 21, 1959","James C. Hagerty, Dwight D. Eisenhower","In Conlcusion: Student Document Research","Presidency","Eisenhower Presidential Library","In Conclusion; speech; Hawaii; statehood; Becoming a State ","DDE's Records as President, Official File, Box 631, OF-147-E Hawaii (12); NAID #16610964","HS15"
